Symbol,Essential_Zscore,Doench_score,SSC_score,DeepHF_score,DeepCRISPR_score,FrameShift_IndelPhi,FrameShift_Lindel,FrameShift_FORECasT,Domain_pfam,PROVEAN_score,SIFT_score,Helix,Sheet,Phosphorylation,Acetylation,seq_score,pro_score,ind_score,combined_seq_ind,combined_seq_pro,combined_pro_ind,combined_all
VARS,0.188573597,0.008,-0.145251,0.573887348,0.174735874,85.11625807,0.828,79.275,1,-6.67,2.405786836,0,0,0.0,0.0,0.06245608060425539,0.15933680885330528,-0.19848061012209278,-0.17778935019086256,0.180703956181461,-0.06995585683930416,0.02829099500943232
VARS,0.377070413,0.555,0.962823,0.6976396440000001,0.175443619,77.12456032,0.853,80.30199999999998,1,-8.13,2.70994916,0,0,0.0,0.0,-0.26209205222740356,0.11762840680534806,-0.3549501543200869,-0.6920738084422505,-0.17832414438243477,-0.2500437163736837,-0.43144644771444235
VARS,0.5744592629999999,0.014,-0.085744,0.542025149,0.435614884,81.43114702,0.823,79.991,1,-7.21,2.921435246,1,0,0.0,0.0,-0.05925800426983704,0.15817844281378077,-0.10037873749683698,-0.20844620984316356,0.06244731757861307,0.0043808998615532165,-0.014594014333031707
VARS,2.054396076,0.031,0.059499,0.258342564,0.148558289,80.99946864,0.795,74.393,1,-7.21,2.921435246,1,0,0.0,0.0,1.0223454795464204,0.15817844281378077,-0.13126350873638057,0.9079527165456103,1.0838614497175458,-0.021724086003140915,0.9416075785651413
VARS,-0.520722551,0.274,-0.108141,0.608046234,0.193540961,55.73368819,0.878,80.75,1,-7.21,3.023835828,1,0,0.0,0.0,-0.07803904925247371,0.1815441639702499,-0.06536274102065114,-0.1895869633887501,0.07586749796121088,0.06308211374148996,0.02464279449840464
VARS,1.096237886,0.011,0.672467,0.613687515,0.440173179,43.15892257,0.561,53.749,1,-8.11,3.462089944,1,0,0.0,0.0,-0.06423898512218194,0.14360621482059,0.3082469894913269,0.2241609566977285,0.0378818446285782,0.32294853388201206,0.26548669007135317
VARS,0.277084343,0.236,0.017405,0.563125074,0.37787801,56.48379636,0.7140000000000001,63.999,1,-8.11,3.462089944,1,0,0.0,0.0,-0.20426962912315721,0.14360621482059,0.002324982151740428,-0.2509944953049584,-0.09223700074965849,0.07172388245978714,-0.08681795597394286
VARS,1.518816035,0.138,0.33872,0.61241889,0.16485445199999998,21.56840344,0.6579999999999999,32.734,1,-6.62,3.477395925,1,0,0.0,0.0,0.03961411932370097,0.2557441523433278,0.5689275528137621,0.6115981070291882,0.27990487043042184,0.6730580005935785,0.687111504858968
VARS,0.612789814,0.6609999999999999,0.359338,0.668739021,0.194149643,55.35030545,0.816,49.841,1,-6.53,3.441487445,1,0,0.0,0.0,-0.48592998068788373,0.26094890354241435,0.22267870879437535,-0.31707065770707155,-0.20998228095528787,0.39635547852605,-0.03790435910068168
VARS,1.105756097,0.344,0.347681,0.645573914,0.164206237,72.24705194,0.7559999999999999,69.207,1,-4.96,3.250304691,1,0,0.0,0.0,-0.2317848680258033,0.32375228508340614,0.012464612240826125,-0.2721473923534509,0.10696638186808569,0.3011977919356023,0.10978461125050072
VARS,1.81140268,0.106,-0.208256,0.301884592,0.202939734,72.10838654,0.735,67.678,1,-6.03,3.163768543,1,0,0.0,0.0,0.37768527973895605,0.2613295439866515,0.0711920907235791,0.43985790742142833,0.6043710347658122,0.2733250980603013,0.6315586790259208
VARS,0.918441844,0.026,-0.236246,0.330815852,0.237959176,78.56636963,0.794,72.27600000000002,1,-12.68,2.354257089,1,0,0.0,0.0,0.42818024574288954,-0.1369291539788821,-0.055131457421099636,0.3641355957314601,0.14938770148221617,-0.3234287813718466,0.10530729879576257
VARS,0.757101177,0.015,0.373084,0.6135023829999999,0.231427833,76.93459158,0.741,66.498,1,-12.68,2.354257089,1,0,0.0,0.0,0.00019246862502481782,-0.1369291539788821,0.198355962216468,0.17491561909783573,-0.25488733298399924,-0.12048564932630942,-0.09811285948182169
VARS,-0.101112082,0.022,0.1906,0.6086329220000001,0.350288093,78.05464486,0.755,70.374,1,-9.78,2.268702946,1,0,0.0,0.0,-0.15272547966328293,-0.04539914714839753,-0.06196148113381365,-0.2689106079845732,-0.28208737465098543,-0.21900321375513648,-0.31783335189912015
VARS,-0.328034139,0.268,-0.254997,0.62703675,0.121729448,76.46651541,0.8959999999999999,82.541,1,-8.67,2.191987425,1,0,0.0,0.0,0.007288263698977955,-0.02391135948835678,-0.42104981747836534,-0.4762351191829861,-0.10536996948843476,-0.48178039155586616,-0.4091708904463756
VARS,0.128840344,0.105,0.4734,0.659732044,0.32946068,70.93072192,0.6609999999999999,68.441,1,-8.67,2.191987425,1,0,0.0,0.0,-0.1847817602392663,-0.02391135948835678,0.0215658774415596,-0.21350394873624062,-0.2877670807784767,-0.12502847088840718,-0.2612605894833052
VARS,1.387664734,0.041,-0.267204,0.556075633,0.11322096,67.84881916,0.831,81.23,1,-8.67,2.191987425,1,0,0.0,0.0,0.178635860726746,-0.02391135948835678,-0.22706100402764612,-0.09016944301407803,0.05469777364007193,-0.32560630124136397,-0.11381005996383346
VARS,1.180319116,0.024,0.5273359999999999,0.381382704,0.163745701,58.75113898,0.598,76.78699999999998,1,-14.48,1.967540893,0,0,0.0,0.0,0.8406223880376513,-0.16697039081372708,0.23209324434711132,1.1063067200411567,0.5009191151951603,-0.12926460702970846,0.6524478595028745
VARS,0.570723812,0.36,0.024564,0.62718606,0.213601053,37.27978225,0.534,51.942,1,-10.03,1.956712818,0,0,0.0,0.0,-0.0354645916101972,-0.039622956774266964,0.27554122262532066,0.217534109177378,-0.16504476900664236,0.06443977542953991,0.04476586358780029
VARS,0.86557118,0.067,-0.778501,0.380562335,0.155266389,39.08220646,0.754,67.585,1,-11.68,1.957143032,1,0,0.0,0.0,-0.00012650290329423842,-0.13954957954414277,0.2040815303106393,0.17852489620062584,-0.26015715714503185,-0.11873186719318152,-0.09877411391332787
VARS,1.415889541,0.008,-0.435954,0.342915952,0.15807205400000002,38.26452596,0.522,52.187,1,-11.68,1.957143032,1,0,0.0,0.0,0.43364968356330424,-0.13954957954414277,0.243522504561159,0.6844820129087932,0.1510102955510987,-0.08547766635471013,0.32635355774927705
VARS,1.697843471,0.059,0.252756,0.523248494,0.169117212,39.93318725,0.552,60.555,1,-8.2,1.968527562,1,0,0.0,0.0,0.2491408538071585,-0.01810932194445338,0.34339894227481954,0.5960253993032953,0.12939349420273644,0.14740319502434002,0.37784236376866
VARS,-0.522132335,0.04,-0.293847,0.625413895,0.182409421,69.94684453,0.795,71.562,1,-11.66,2.02256076,1,0,0.0,0.0,0.04075045588462329,-0.1316672228946089,0.0030856619679525397,0.011942993495725597,-0.20983007327828038,-0.27003825229033795,-0.1967715278505446
VARS,1.457311808,0.132,0.376155,0.627366066,0.232163459,79.6224806,0.78,70.835,1,-9.23,2.90295401,1,0,0.0,0.0,-0.039607014097505555,0.04135208639350478,-0.1466550430986991,-0.23836317457039363,-0.0660938301037602,-0.17816351472829314,-0.17172129231548322
VARS,-0.079519733,0.037000000000000005,0.547054,0.638774514,0.17044794600000002,69.88405998,0.792,74.01100000000002,1,-9.62,3.135730925,0,0,0.0,0.0,-0.07942649732472198,0.05960580262702049,0.009298712582727622,-0.11274812379032986,-0.08244270027053402,-0.028193059800988678,-0.07252877056429499
VARS,-0.939821995,0.28600000000000003,0.591773,0.71590668,0.406152427,73.57030342,0.8240000000000001,74.316,1,-9.62,3.135730925,0,0,0.0,0.0,-0.2673532985120616,0.05960580262702049,-0.11286909052960321,-0.4366585331210458,-0.257527075524921,-0.12312888087701361,-0.3270258063320834
VARS,-0.019072815,0.091,0.248031,0.62646991,0.36789453,68.79159632,0.807,77.426,1,-5.11,3.25639698,0,0,0.0,0.0,-0.14634081851085803,0.41092274847116894,-0.12558818421470402,-0.33144791161898823,0.2996034305915857,0.2953984871142025,0.19115030725306606
VARS,2.104222705,0.28,0.571481,0.158237964,0.136845574,71.53991166,0.741,76.628,1,-6.55,3.37897119,0,0,0.0,0.0,1.0093338585521185,0.3356087020987727,0.06403851464276109,1.1059422941884638,1.2968951860256357,0.3611380770999207,1.2901437488044043
VARS,0.967661976,0.09,0.965259,0.508781135,0.291329563,53.95428511,0.654,61.69300000000001,1,-6.55,3.37897119,0,0,0.0,0.0,0.3232482455753671,0.3356087020987727,0.3114394719253643,0.6339563259334262,0.6482371376207283,0.5583055723086268,0.8472051269170826
VARS,1.168611347,0.008,0.208338,0.423704863,0.189729556,64.68080918,0.684,66.514,1,-6.55,3.37897119,0,0,0.0,0.0,0.5681542391947867,0.3356087020987727,0.047950821792317765,0.6167654394115989,0.879018371083842,0.34531643085464486,0.876186495017329
VARS,2.083925525,0.201,0.35721,0.101695716,0.180214658,59.8791193,0.715,70.54899999999998,1,-2.3,3.873641288,0,0,0.0,0.0,1.0180038251235592,0.6500342173986873,0.004549054095012583,1.052868350280676,1.7010031625137472,0.7019253824436211,1.6331548018792543
VARS,0.707683636,0.271,0.313837,0.690057695,0.151679635,48.86606195,0.5589999999999999,58.424,1,-0.65,3.994820402,0,0,0.0,0.0,-0.29601654661209975,0.6155933950600561,0.1775243380415193,-0.16749058067606556,0.41808829550674964,0.7985715480745342,0.528068455047882
VARS,1.6179537330000002,0.031,0.076166,0.636858165,0.25368461,35.82587440000001,0.665,57.792,1,-0.65,3.994820402,0,0,0.0,0.0,-0.13361991514457047,0.6155933950600561,0.38613167689654454,0.2333256024594615,0.5708101411993045,0.9705234967173595,0.8292650747413812
VARS,1.577583069,0.024,0.180813,0.564020276,0.240196615,35.56422068,0.743,62.265,1,-1.78,4.11368225,0,1,0.0,0.0,0.10165694709189646,0.5209257354938107,0.4469871278131688,0.5471541559337046,0.6730501914563676,0.8996228149436242,0.9706787221475347
VARS,1.957613855,0.055,0.452434,0.562302947,0.27124545,36.15435328,0.5670000000000001,49.70399999999999,1,-1.78,4.11368225,0,1,0.0,0.0,0.04262785484514441,0.5209257354938107,0.3873712874693398,0.41987131564135644,0.615889967343501,0.8532622377120841,0.8744877037319441
VARS,1.831040618,0.003,-0.6905359999999999,0.326562554,0.221702635,54.28418953,0.608,59.27,1,-2.13,4.342171022,0,1,0.0,0.0,0.4043780525683037,0.5173476791829128,0.09988766056607096,0.4985002566934571,0.9542174566852386,0.612760040641635,0.9860198065605813
VARS,-0.403938147,0.097,0.492294,0.6447027329999999,0.239238501,84.83819836,0.818,77.84100000000002,1,-2.67,4.654240685,0,0,0.0,0.0,-0.129658291998809,0.6437373986269739,-0.19027804127684414,-0.3790177015350721,0.6083716320395515,0.5373991970323054,0.4432146534115928
VARS,0.61253236,0.026,0.074024,0.649539351,0.16691789,58.69170174,0.706,67.34100000000001,1,-4.09,4.748161444,0,0,0.0,0.0,-0.07909221440556437,0.6328166480522841,0.049433955517823314,-0.06948455921102664,0.6417589337417138,0.7162334530873687,0.6503160922833874
VARS,-0.12708697800000002,0.025,0.444525,0.632214487,0.322592735,76.61791419,0.825,72.227,1,-4.19,4.836170388,0,0,0.0,0.0,-0.0429124202293312,0.6267056383496684,-0.17035795759905087,-0.26264994887769844,0.6683943365430035,0.5318083424724434,0.5163674450684864
VARS,0.451405128,0.086,0.623637,0.542786002,0.388400912,72.64226101,0.757,72.92699999999998,1,-5.08,4.917666959,1,0,0.0,0.0,0.10644050508744338,0.39063628158783226,0.03319132135910698,0.11249860387952068,0.5118617466530819,0.4020757626897211,0.5148232385550483
VARS,2.13640632,0.006,-0.402662,0.272327244,0.137226,74.80665771,0.7909999999999999,72.827,1,-4.41,4.991967863,1,0,0.0,0.0,0.6956558166359386,0.43941425603916506,-0.012595410803130074,0.6896937837518902,1.129916355625359,0.4246250743077953,1.0731800339274051
VARS,0.924094929,0.23,0.25461100000000003,0.6108414529999999,0.301746607,76.01132695,0.767,67.274,1,-4.41,4.991967863,1,0,0.0,0.0,-0.07572862235362687,0.43941425603916506,0.06601822228329435,-0.050680617637568925,0.4017586922986817,0.4866620011952687,0.43111039369126186
VARS,0.711521816,0.087,0.580839,0.47769025,0.248723447,73.17935314,0.7140000000000001,65.533,1,-4.86,5.115777464,1,0,0.0,0.0,0.47003779508736054,0.3909268089948531,0.06408366949959206,0.5323030170130316,0.8553682693710588,0.4269780619661071,0.8664952795893577
VARS,-0.455356986,0.189,0.473219,0.669508636,0.353502989,80.53004103,0.69,68.533,1,-5.47,5.200275308999999,1,0,0.0,0.0,-0.1699118257452932,0.38626838050578444,0.10470260874149688,-0.10845344321585573,0.24421885403283533,0.45150426259814863,0.308910169063572
VARS,-1.227757731,0.015,-0.68488,0.431242079,0.190043926,52.44859605,0.804,67.859,1,-4.77,5.217582373,1,0,0.0,0.0,0.16091613176046854,0.4004651660717304,0.07115651897820112,0.21000420029104686,0.5747689656527772,0.4430070583294655,0.6025089076633695
VARS,1.041025865,0.015,-0.307285,0.50555861,0.182185829,40.5209613,0.613,58.78100000000001,1,-4.77,5.217582373,1,0,0.0,0.0,0.07169603077301126,0.4004651660717304,0.21774926853521553,0.27251087001875246,0.49045165194257906,0.5617611740038985,0.6285622707855343
VARS,0.099522823,0.092,0.532072,0.697701991,0.33719909200000003,49.32038273,0.665,61.445,1,-4.28,5.134554008,1,0,0.0,0.0,-0.33805971963250914,0.4659963999989588,0.2603472278103073,-0.11980314708298571,0.18674646003844092,0.67942701289695,0.36888634017329436
VARS,1.276497489,0.051,-0.337586,0.411866069,0.199143797,49.9787506,0.706,69.314,1,-4.27,5.067608801,1,0,0.0,0.0,0.06232706737379421,0.46900975482127105,0.108405884669071,0.1447021062674212,0.5673852559936032,0.5604973336126337,0.6224778781965883
VARS,1.484117947,0.16699999999999998,0.28999899999999995,0.674180508,0.151016593,62.61865282,0.693,62.019,1,-4.27,5.067608801,1,0,0.0,0.0,-0.13390269612370387,0.46900975482127105,0.04843263611121961,-0.13043042688468662,0.3816684788008511,0.5109259479415719,0.40009345049942857
VARS,0.017759272,0.047,0.115698,0.477162063,0.254125029,62.61865885,0.6829999999999999,57.361,1,-4.27,5.067608801,1,0,0.0,0.0,0.2222393333854909,0.46900975482127105,0.055629628665024036,0.25918841554840555,0.719399717002281,0.5169240675012602,0.7297097480923462
VARS,0.8012917009999999,0.091,0.188356,0.704959393,0.5636808870000001,69.14154795,0.728,61.287,1,-4.31,4.881641296000001,1,0,0.0,0.0,-0.4841033333899749,0.4620609569785887,0.01508387671423896,-0.5375935805396088,0.04508644925853148,0.47394678667379697,0.05178590348640211
VARS,1.231153744,0.045,0.29225300000000004,0.506834269,0.18727003,59.80402410000001,0.718,69.953,1,-3.99,4.762940358,1,0,0.0,0.0,0.36593014436191285,0.4793014002463628,0.03265517979615558,0.3888641281236684,0.8681095208329049,0.5116471039754819,0.8559811010628208
VARS,1.292062494,0.09,0.403356,0.679139018,0.275217086,66.02600032,0.701,67.13,1,-4.36,4.477069118999999,1,0,0.0,0.0,-0.224072777369796,0.4517944223017808,0.07569926180115781,-0.19857737292030703,0.2760705414172346,0.5091430773782092,0.3174286560716824
VARS,0.942051061,0.047,0.178845,0.574332595,0.13545036300000002,47.33470854,0.6859999999999999,55.724,1,-6.95,4.133829596,1,0,0.0,0.0,0.09634414227095218,0.2713837637614359,0.1878859443353698,0.2676088593404907,0.35086399318661865,0.37937852367683733,0.4743076418752801
VARS,-0.498136281,0.031,0.443555,0.633087575,0.319238633,40.22223307,0.5820000000000001,55.789,1,-5.29,3.539189402,1,0,0.0,0.0,-0.03892582621241608,0.37044850621660286,0.16071508371749094,0.09463413693017614,0.3478583560220902,0.48113482852643064,0.45246317001715247
VARS,-0.6025444670000001,0.018000000000000002,-0.948714,0.3345792,0.104496241,52.45105131,0.789,62.18600000000001,1,-8.98,3.113219704,0,0,0.0,0.0,0.5196844929380295,0.10891827265946763,0.060790475414048126,0.58029367685822,0.5476111389730559,0.07437043751729375,0.5695161445689246
VARS,-0.464123015,0.067,-0.193164,0.48908478,0.229274377,53.91008014,0.738,69.543,1,-8.78,2.898230129,0,0,0.0,0.0,0.010630466022300469,0.11003763277804442,0.1384541582713676,0.12122696236501573,0.066084016223928,0.14049422631808484,0.1655162482920565
VARS,1.153034659,0.301,0.218415,0.596973181,0.208393037,76.65510471,0.836,68.737,1,-8.73,2.476257154,0,0,0.0,0.0,-0.14419488986102863,0.07388590037772484,-0.2455753501393553,-0.45440471576179214,-0.12330915359412567,-0.219166883934585,-0.3005064065186208
VARS,0.186080207,0.04,-0.26305500000000004,0.519637465,0.223483741,28.04287311,0.644,51.895,1,-4.65,2.080806031,0,0,0.0,0.0,0.04714184286225553,0.29924088323937437,0.5788020075084009,0.6238969388233591,0.340676264740424,0.7287157867775498,0.7484090823348947
VARS,0.039346469,0.018000000000000002,-0.173244,0.497861207,0.274274051,30.43912196,0.691,59.297,1,-4.65,2.080806031,0,0,0.0,0.0,-0.040585172794207945,0.29924088323937437,0.5936799915867743,0.5500024579196611,0.2585630644513307,0.7433569118754481,0.68216864820562
VARS,0.064472325,0.116,0.462565,0.642115235,0.226944864,62.37628985,0.787,71.003,1,-6.77,1.729748455,0,0,0.0,0.0,-0.14066833949483146,0.12577469919192427,-0.0830020111150027,-0.27630861826749087,-0.055651219215015035,-0.019407001409152812,-0.11393549361984875
VARS,-0.461228181,0.268,0.197481,0.658514857,0.387945145,74.60692123,0.815,74.735,1,-6.77,1.729748455,0,0,0.0,0.0,-0.2825298709207351,0.12577469919192427,-0.058559485082840236,-0.3996449055439511,-0.18699549269880805,0.0003967884625097298,-0.22291662172520774
VARS,0.01341065,0.158,0.344502,0.570786715,0.299855053,78.63776827,0.7859999999999999,72.346,1,-13.13,1.079668226,1,0,0.0,0.0,-0.11890055075298692,-0.26568180875059116,-0.08604345493286283,-0.25559129838051453,-0.531640294712628,-0.509972631470168,-0.5704911234905174
VARS,-0.288821243,0.5429999999999999,-0.199565,0.585328281,0.13397938,75.17559884,0.8109999999999999,76.689,1,-13.13,1.079668226,1,0,0.0,0.0,-0.22477943778925485,-0.26568180875059116,-0.15844333621375967,-0.44746307537499874,-0.6313312708389407,-0.5713078737625652,-0.7212078041008347
VARS,-0.445285565,0.112,0.113528,0.509439826,0.389983475,50.81597592,0.758,58.768,1,-11.22,1.040640633,1,0,0.0,0.0,0.07613187971465271,-0.2363598284486279,0.12944394963374348,0.17647164132228374,-0.3093811366817636,-0.30169628660373915,-0.20229070731755378
VARS,0.357192712,0.17800000000000002,0.380092,0.631406605,0.415952861,54.56012115,0.748,67.108,1,-11.22,1.040640633,1,0,0.0,0.0,-0.160618773771179,-0.2363598284486279,0.09748465076495502,-0.10823701916865991,-0.5317132052732996,-0.32680627339466606,-0.4386730369353205
VARS,-1.0867508890000002,0.135,0.058222,0.623424768,0.328008205,72.12453367,0.747,76.331,1,-13.52,1.02326107,1,0,0.0,0.0,-0.17273741640331314,-0.2893756613951592,0.09481522770226136,-0.1199351180996963,-0.6113118943589718,-0.39157897512655787,-0.5146784812502517
VARS,-0.048664972,0.056,0.080637,0.650622547,0.227280483,74.86149195,0.809,75.434,1,-10.73,1.803391839,1,0,0.0,0.0,-0.1494539400086504,-0.12851351533023864,-0.143367782090207,-0.3527603495158474,-0.38753330383887435,-0.389600843598463,-0.4772541159893183
VARS,-0.923182748,0.606,-0.104856,0.501351058,0.207380265,77.51006024,0.8540000000000001,77.56,1,-10.73,1.803391839,1,0,0.0,0.0,-0.06708491305497655,-0.12851351533023864,-0.28360468860321186,-0.4080133268940524,-0.3085806591149827,-0.5000025121024038,-0.5020112985989681
VARS,-1.031002104,0.038,0.179013,0.5479472879999999,0.13474223,74.76859062,0.7809999999999999,73.825,1,-10.73,1.803391839,1,0,0.0,0.0,0.2201764158952732,-0.12851351533023864,-0.05441144480936135,0.13497785994739078,-0.03796249966932552,-0.3189927847772774,-0.07840815600021336
VARS,-0.723506733,0.639,0.951441,0.671114147,0.2591739,77.87881112,0.804,73.486,1,-9.04,1.911384801,1,0,0.0,0.0,-0.25659740349604665,-0.07022692618586744,-0.13099567752526245,-0.44947212629364663,-0.41337889986674875,-0.30663232381281597,-0.49320821697439376
VARS,0.971813614,0.059,0.290091,0.337127447,0.16091232,64.82703957,0.6629999999999999,64.359,1,-8.36,2.282241338,1,0,0.0,0.0,0.830609011226346,0.011354643493338952,0.04279871264548051,0.8949396175101663,0.7159452868934173,-0.06081777333274555,0.718502721995218
VARS,-0.280556163,0.014,0.064288,0.442671776,0.12809574599999998,67.30961023,0.725,70.568,1,-8.36,2.282241338,1,0,0.0,0.0,0.3934811684854577,0.011354643493338952,-0.09040007449692258,0.28333652013415583,0.3043579714274384,-0.1717655029233424,0.22367638123919203
VARS,-0.592702201,0.07,0.364932,0.605674267,0.13961140800000002,59.26961956,0.7170000000000001,64.74600000000001,1,-8.95,2.350587847,1,0,0.0,0.0,0.05734706638950711,-0.011673659115957493,-0.009259880933007947,0.014579436231019965,-0.04233112170189785,-0.13217773290607482,-0.047388351573017684
VARS,-1.127778548,0.907,0.700755,0.694829702,0.3837341070000001,68.16109613,0.862,75.846,1,-6.27,2.406514431,1,0,0.0,0.0,-0.3771507927339258,0.09903264811563549,0.05126775593087489,-0.3828434204028052,-0.3140028888271843,0.05370353183245581,-0.263846450954524
VARS,-0.286502824,0.02,-0.588012,0.293091208,0.311884254,87.21109778,0.894,82.74,1,-8.96,2.478297802,0,0,0.0,0.0,0.4610642657428435,0.05264777789235704,-0.38317774681455263,0.044916792859227825,0.42107915921512584,-0.3558985469611454,0.12190242072403538
VARS,-0.05906510900000001,0.08199999999999999,-0.299177,0.650282323,0.312072307,74.55623361,0.8440000000000001,80.46600000000002,1,-11.44,2.493558358,0,0,0.0,0.0,-0.27018360429159494,-0.08671972148381084,-0.3170758147666417,-0.6627201393193837,-0.44520052184570186,-0.47612686641138724,-0.6595238425362302
VARS,1.265694996,0.028,-0.455209,0.478561193,0.158773601,58.61770069,0.635,59.787,1,-4.2,2.49516908,0,0,0.0,0.0,0.04595182328446766,0.3889750260928026,0.10995566294760488,0.12852380458254348,0.4535817937022288,0.46218103649481607,0.5149984964783381
VARS,0.01458447,0.359,0.24665,0.7299757,0.248570412,63.36676153,0.7559999999999999,72.885,1,-4.94,2.483533038,0,0,0.0,0.0,-0.38693841172056814,0.2834153325987431,0.0899570113378091,-0.3545857796218014,-0.0865804670251481,0.314545974791789,-0.019009024111410824
VARS,-0.102021736,0.058,0.111797,0.623532534,0.141728505,76.84317285,0.818,79.414,1,-6.19,2.459255723,0,0,0.0,0.0,-0.035515230772039705,0.2004312790617872,-0.26288216188965563,-0.3533088554879157,0.13904162740584564,-0.07288916243441665,-0.060183470184110265
VARS,0.310250302,0.313,0.052575,0.636773765,0.112220168,57.40882919,0.7390000000000001,68.054,1,-6.19,2.459255723,0,0,0.0,0.0,-0.0915511269829948,0.2004312790617872,0.03804772229235914,-0.09371336726164317,0.08386183075266598,0.17133628950108473,0.10838486173677833
